country,year,iso_code,population,gdp,fossil_share_energy,coal_share_energy,renewables_share_energy,low_carbon_share_energy,energy_per_capita,energy_per_gdp,co2,co2_per_capita,coal_co2,gas_co2,oil_co2,share_global_co2,temperature_change_from_co2
Iceland,1992,ISL,261087.0,7011078151.0,40.296,2.893,59.704,59.704,84010.953,3.129,2.249,8.615,0.243,0.0,1.886,0.01,0.0
Iceland,1993,ISL,263760.0,7076878574.0,40.223,2.876,59.777,59.777,86386.883,3.22,2.4,9.1,0.298,0.0,1.971,0.011,0.0
Iceland,1994,ISL,266063.0,7301854318.0,40.226,2.809,59.774,59.774,86596.031,3.155,2.349,8.83,0.293,0.0,1.943,0.01,0.0
Iceland,1995,ISL,267516.0,7280955133.0,39.667,3.201,60.333,60.333,88899.734,3.266,2.469,9.229,0.296,0.0,2.045,0.01,0.0
Iceland,1996,ISL,268967.0,7601917128.0,41.421,2.991,58.579,58.579,93572.672,3.311,2.523,9.38,0.281,0.0,2.112,0.01,0.0
Iceland,1997,ISL,271194.0,8108417582.0,38.957,2.961,61.043,61.043,97359.359,3.256,2.618,9.655,0.32,0.0,2.178,0.011,0.0
Iceland,1998,ISL,274121.0,8607334873.0,36.441,2.45,63.559,63.559,104224.273,3.319,2.638,9.625,0.284,0.0,2.209,0.011,0.0
Iceland,1999,ISL,277450.0,8919642339.0,33.434,2.603,66.566,66.566,112814.375,3.509,2.841,10.239,0.358,0.0,2.304,0.011,0.0
Iceland,2000,ISL,281293.0,9307402059.0,32.946,3.387,67.054,67.054,118131.695,3.57,2.933,10.426,0.466,0.0,2.243,0.011,0.0
Iceland,2001,ISL,285058.0,9632094658.0,31.014,3.627,68.986,68.986,117870.156,3.488,2.865,10.051,0.502,0.0,2.155,0.011,0.0
Iceland,2002,ISL,287609.0,9623436669.0,30.94,3.482,69.06,69.06,121384.805,3.628,2.992,10.403,0.513,0.0,2.287,0.011,0.0
Iceland,2003,ISL,289616.0,9810546928.0,30.991,3.399,69.009,69.009,121147.977,3.576,2.985,10.308,0.51,0.0,2.299,0.011,0.0
Iceland,2004,ISL,292172.0,10591927126.0,31.717,3.483,68.283,68.283,122464.852,3.378,3.107,10.635,0.526,0.0,2.398,0.011,0.0
Iceland,2005,ISL,296852.0,11206862490.0,31.888,3.305,68.112,68.112,120949.797,3.204,2.976,10.026,0.484,0.0,2.309,0.01,0.0
Iceland,2006,ISL,303883.0,11775508947.0,29.24,3.049,70.76,70.76,129596.773,3.344,3.154,10.38,0.515,0.0,2.44,0.01,0.0
Iceland,2007,ISL,311662.0,12798725464.0,25.663,2.834,74.337,74.337,144452.812,3.518,3.494,11.212,0.596,0.0,2.674,0.011,0.0
Iceland,2008,ISL,317519.0,13031114591.0,18.984,1.982,81.016,81.016,177787.047,4.332,3.811,12.004,0.639,0.0,2.911,0.012,0.0
Iceland,2009,ISL,318619.0,12031037299.0,17.509,1.825,82.491,82.491,176872.812,4.684,3.73,11.708,0.622,0.0,2.898,0.012,0.0
Iceland,2010,ISL,318163.0,11531450215.0,16.953,1.925,83.047,83.047,177223.719,4.89,3.627,11.399,0.626,0.0,2.79,0.011,0.0
Iceland,2011,ISL,319139.0,11716753534.0,16.68,1.917,83.32,83.32,176654.859,4.812,3.503,10.978,0.639,0.0,2.654,0.01,0.0
Iceland,2012,ISL,320851.0,11841375384.0,16.301,1.93,83.699,83.699,177335.031,4.805,3.499,10.906,0.659,0.0,2.657,0.01,0.0
Iceland,2013,ISL,323891.0,12380449213.0,16.719,2.153,83.281,83.281,181285.359,4.743,3.489,10.772,0.661,0.0,2.644,0.01,0.0
Iceland,2014,ISL,327517.0,12589333385.0,16.988,1.762,83.012,83.012,179012.797,4.657,3.445,10.519,0.625,0.0,2.625,0.01,0.0
Iceland,2015,ISL,330962.0,13147880818.0,17.832,1.873,82.168,82.168,184937.594,4.655,3.541,10.699,0.661,0.0,2.706,0.01,0.0
Iceland,2016,ISL,335571.0,13976682094.0,19.643,2.167,80.357,80.357,183095.906,4.396,3.494,10.411,0.66,0.0,2.673,0.01,0.0
Iceland,2017,ISL,343537.0,14562998209.0,20.697,2.053,79.303,79.303,187012.172,4.412,3.611,10.511,0.693,0.001,2.758,0.01,0.0
Iceland,2018,ISL,352860.0,15275006901.0,21.3,1.967,78.7,78.7,188342.578,4.351,3.665,10.388,0.715,0.001,2.783,0.01,0.0
Iceland,2019,ISL,360709.0,15550746271.0,19.157,2.016,80.843,80.843,175565.688,4.072,3.553,9.849,0.684,0.003,2.691,0.01,0.0
Iceland,2020,ISL,366626.0,14424580947.0,13.874,1.612,86.126,86.126,158421.688,4.027,3.339,9.107,0.668,0.003,2.481,0.009,0.0
Iceland,2021,ISL,372647.0,15049658393.0,15.506,2.193,84.494,84.494,162740.016,4.03,3.491,9.367,0.726,0.001,2.587,0.009,0.0
Iceland,2022,ISL,380368.0,16019540441.0,17.925,2.063,82.075,82.075,167531.625,3.978,3.598,9.458,0.77,0.002,2.641,0.01,0.0
India,1990,IND,864972221.0,1750993000000.0,91.155,55.76,8.068,8.845,2659.855,1.314,577.987,0.668,366.504,21.097,158.167,2.543,0.016
India,1991,IND,883927605.0,1768493598375.0,90.846,56.249,8.531,9.154,2746.45,1.373,615.388,0.696,393.066,23.563,166.423,2.652,0.016
India,1992,IND,902957075.0,1851711465033.0,91.613,56.629,7.687,8.387,2827.125,1.379,655.424,0.726,411.39,27.257,188.056,2.91,0.016
India,1993,IND,922118380.0,1944353884791.0,91.747,57.224,7.588,8.253,2837.215,1.346,677.262,0.734,433.085,26.996,186.878,2.977,0.017
India,1994,IND,941163772.0,2055026658036.0,91.312,56.056,8.187,8.688,2929.481,1.342,714.043,0.759,455.699,28.997,198.955,3.108,0.017
India,1995,IND,960301046.0,2189535837458.0,92.025,55.329,7.258,7.975,3085.614,1.353,760.48,0.792,471.741,39.051,216.281,3.234,0.017
India,1996,IND,979678460.0,2345228680352.0,92.831,54.7,6.408,7.169,3145.554,1.314,823.602,0.841,504.479,39.747,243.161,3.399,0.018
India,1997,IND,999133764.0,2426804815330.0,92.934,54.202,6.202,7.066,3254.829,1.34,857.976,0.859,527.685,46.024,244.203,3.519,0.018
India,1998,IND,1018665080.0,2567853125008.0,92.109,52.822,6.971,7.891,3386.291,1.343,875.783,0.86,524.136,47.595,262.892,3.605,0.019
India,1999,IND,1038225822.0,2710353015518.0,92.264,50.89,6.735,7.736,3415.791,1.308,961.194,0.926,560.465,52.619,301.469,3.87,0.019
India,2000,IND,1057922731.0,2804478499774.0,92.778,51.51,6.042,7.222,3521.43,1.328,987.065,0.933,572.903,52.791,313.441,3.869,0.02
India,2001,IND,1077898579.0,2940745466088.0,92.907,51.707,5.693,7.093,3470.525,1.272,1001.198,0.929,582.111,53.128,317.363,3.897,0.02
India,2002,IND,1097600380.0,3024984520809.0,93.408,52.188,5.218,6.592,3526.61,1.28,1032.75,0.941,598.539,57.609,325.889,3.932,0.021
India,2003,IND,1116803000.0,3251114494190.0,93.619,52.767,5.144,6.381,3589.451,1.233,1068.398,0.957,625.833,58.565,331.333,3.864,0.021
India,2004,IND,1135991509.0,3495022816540.0,91.784,51.777,6.887,8.216,3831.588,1.245,1134.611,0.999,669.993,58.316,348.992,3.966,0.022
India,2005,IND,1154676321.0,3752627653422.0,92.603,53.522,6.359,7.397,3991.09,1.228,1195.393,1.035,721.496,59.357,353.15,4.039,0.022
India,2006,IND,1172878888.0,4069856052453.0,91.891,52.764,7.134,8.109,4139.273,1.193,1293.321,1.103,773.551,82.58,370.544,4.227,0.023
India,2007,IND,1190676028.0,4403215224414.0,91.819,53.199,7.276,8.181,4425.184,1.197,1393.485,1.17,842.536,87.956,392.818,4.424,0.024
India,2008,IND,1207930960.0,4649548164533.0,92.564,54.401,6.712,7.436,4616.596,1.199,1490.366,1.234,910.753,90.277,414.204,4.65,0.024
India,2009,IND,1225524764.0,4993478894185.0,93.296,54.78,5.965,6.704,4886.388,1.199,1613.328,1.316,983.947,112.463,433.771,5.12,0.025
India,2010,IND,1243481565.0,5361371354007.0,92.977,53.804,6.057,7.023,5024.514,1.165,1678.53,1.35,1015.983,134.121,440.692,5.038,0.026
India,2011,IND,1261224956.0,5720692888000.0,91.76,53.049,6.967,8.24,5222.708,1.151,1765.695,1.4,1074.385,135.977,461.37,5.121,0.027
India,2012,IND,1278674501.0,6052427493607.0,92.556,54.809,6.208,7.444,5425.75,1.146,1926.986,1.507,1206.452,125.558,491.148,5.513,0.028
India,2013,IND,1295829507.0,6424470752490.0,92.056,56.22,6.75,7.944,5527.781,1.115,1995.337,1.54,1276.383,109.554,498.314,5.656,0.029
India,2014,IND,1312277184.0,6875186158349.0,92.013,57.755,6.829,7.987,5831.643,1.113,2148.052,1.637,1407.057,107.801,513.84,6.057,0.03
India,2015,IND,1328024494.0,7391521519812.0,92.41,57.121,6.357,7.59,5943.03,1.068,2231.817,1.681,1449.587,103.062,557.523,6.304,0.031
India,2016,IND,1343944296.0,8057465593010.0,92.473,55.748,6.37,7.527,6148.213,1.025,2352.54,1.75,1499.401,109.989,616.112,6.647,0.032
India,2017,IND,1359657398.0,8550029645172.0,92.111,55.505,6.793,7.889,6304.287,1.003,2425.722,1.784,1551.256,116.479,634.116,6.743,0.033
India,2018,IND,1374659067.0,9173201683791.0,91.616,55.213,7.307,8.384,6593.169,0.988,2595.227,1.888,1668.318,126.74,658.715,7.065,0.034
India,2019,IND,1389030307.0,9595463242427.0,90.681,54.029,8.108,9.319,6682.068,0.967,2611.175,1.88,1661.94,125.233,677.884,7.041,0.035
India,2020,IND,1402617694.0,8945313249462.0,89.847,53.92,8.893,10.153,6268.437,0.983,2422.732,1.727,1561.799,127.684,607.535,6.891,0.036
India,2021,IND,1414203896.0,9801621018003.0,90.204,56.372,8.657,9.796,6749.358,0.974,2675.778,1.892,1767.297,133.192,623.485,7.258,0.037
India,2022,IND,1425423209.0,10476248645535.0,89.444,55.589,9.421,10.556,7057.187,0.96,2831.132,1.986,1855.854,124.009,684.014,7.544,0.039
Indonesia,1990,IDN,183501097.0,718548888843.0,96.403,6.639,3.597,3.597,3270.71,0.835,154.991,0.845,6.947,44.064,87.271,0.682,0.021
Indonesia,1991,IDN,186778239.0,786440054225.0,96.339,6.177,3.661,3.661,3495.795,0.83,174.754,0.936,13.52,43.494,97.702,0.753,0.022
Indonesia,1992,IDN,190043742.0,841780430872.0,95.781,6.87,4.219,4.219,3772.081,0.852,199.298,1.049,12.509,52.374,112.952,0.885,0.022
Indonesia,1993,IDN,193305169.0,912702668892.0,96.314,7.514,3.686,3.686,3951.486,0.837,214.963,1.112,21.306,57.66,112.763,0.945,0.023
Indonesia,1994,IDN,196591829.0,986200274496.0,96.596,7.176,3.404,3.404,4067.548,0.811,219.2,1.115,26.648,60.309,108.934,0.954,0.023
Indonesia,1995,IDN,199888055.0,1072204353033.0,96.555,7.255,3.445,3.445,4353.857,0.812,222.225,1.112,25.179,64.574,109.715,0.945,0.023
Indonesia,1996,IDN,203204353.0,1161281457768.0,96.585,8.065,3.415,3.415,4592.158,0.804,252.856,1.244,27.561,78.992,121.308,1.043,0.024
Indonesia,1997,IDN,206536089.0,1221454544616.0,97.549,9.159,2.451,2.451,4903.236,0.829,279.696,1.354,29.389,82.041,140.547,1.147,0.025
Indonesia,1998,IDN,209826791.0,1066065643776.0,96.073,10.005,3.927,3.927,4744.717,0.934,244.315,1.164,32.074,48.027,141.036,1.006,0.026
Indonesia,1999,IDN,213004667.0,1079382527522.0,96.212,12.609,3.788,3.788,5103.107,1.007,291.771,1.37,37.163,83.652,148.101,1.175,0.026
Indonesia,2000,IDN,216077789.0,1138300071768.0,96.301,13.153,3.699,3.699,5387.869,1.023,281.054,1.301,50.906,48.592,156.812,1.102,0.027
Indonesia,2001,IDN,219097905.0,1185220908414.0,95.904,15.59,4.096,4.096,5690.083,1.052,316.759,1.446,64.629,61.163,164.07,1.233,0.027
Indonesia,2002,IDN,222088499.0,1244249942443.0,96.353,15.645,3.647,3.647,5768.058,1.03,308.201,1.388,66.665,59.764,156.841,1.173,0.028
Indonesia,2003,IDN,225048005.0,1309811268640.0,96.805,19.328,3.195,3.195,6183.915,1.063,339.024,1.506,89.49,62.661,162.445,1.226,0.028
Indonesia,2004,IDN,227926649.0,1387446383159.0,96.585,17.959,3.415,3.415,6040.208,0.992,342.709,1.504,82.216,61.886,173.895,1.198,0.028
Indonesia,2005,IDN,230871648.0,1474875329634.0,96.506,20.018,3.494,3.494,6137.142,0.961,347.361,1.505,94.222,54.451,174.754,1.174,0.029
Indonesia,2006,IDN,233951650.0,1565012923832.0,96.766,22.938,3.234,3.234,6159.938,0.921,346.366,1.481,111.641,57.426,152.499,1.132,0.03
Indonesia,2007,IDN,237062338.0,1674227359084.0,96.626,26.965,3.374,3.374,6524.362,0.924,387.577,1.635,140.066,57.078,166.225,1.23,0.03
Indonesia,2008,IDN,240157902.0,1809491142510.0,96.38,23.374,3.62,3.62,6514.816,0.865,365.384,1.521,121.845,60.313,158.303,1.14,0.031
Indonesia,2009,IDN,243220024.0,1905717479305.0,96.264,23.506,3.736,3.736,6608.3,0.843,398.624,1.639,128.274,64.541,181.26,1.265,0.031
Indonesia,2010,IDN,246305327.0,2039334560589.0,95.583,24.679,4.417,4.417,7062.331,0.853,445.37,1.808,152.667,73.73,195.671,1.337,0.032
Indonesia,2011,IDN,249470029.0,2178184530109.0,96.446,26.971,3.554,3.554,7365.991,0.844,500.458,2.006,181.281,81.553,211.329,1.451,0.033
Indonesia,2012,IDN,252698525.0,2309530044109.0,96.423,26.072,3.577,3.577,7665.836,0.839,515.77,2.041,187.171,80.062,218.777,1.476,0.033
Indonesia,2013,IDN,255852464.0,2437876929100.0,95.466,24.132,4.534,4.534,7131.105,0.748,493.435,1.929,164.219,64.754,234.082,1.399,0.034
Indonesia,2014,IDN,258877395.0,2559933272409.0,95.292,25.227,4.708,4.708,7171.866,0.725,498.029,1.924,173.584,62.417,230.761,1.404,0.035
Indonesia,2015,IDN,261799249.0,2684763880628.0,95.997,28.02,4.003,4.003,7243.952,0.706,551.16,2.105,197.815,94.252,228.361,1.557,0.036
Indonesia,2016,IDN,264627429.0,2819889903036.0,94.19,28.845,5.81,5.81,7120.307,0.668,547.969,2.071,206.328,91.187,217.024,1.548,0.036
Indonesia,2017,IDN,267346654.0,2962852274581.0,94.482,27.915,5.518,5.518,7569.616,0.683,570.928,2.136,221.093,84.339,231.028,1.587,0.037
Indonesia,2018,IDN,269951847.0,3116158974437.0,91.971,30.706,8.029,8.029,7896.082,0.684,607.378,2.25,262.222,84.148,225.517,1.653,0.038
Indonesia,2019,IDN,272489381.0,3272568062078.0,91.387,35.484,8.613,8.613,8271.658,0.689,665.049,2.441,315.401,87.91,226.218,1.793,0.038
Indonesia,2020,IDN,274814861.0,3204972631957.0,89.356,36.086,10.644,10.644,7700.858,0.66,623.304,2.268,300.518,81.216,208.254,1.773,0.039
Indonesia,2021,IDN,276758056.0,3323654666991.0,88.924,34.668,11.076,11.076,7937.188,0.661,632.946,2.287,303.154,83.759,211.766,1.717,0.04
Indonesia,2022,IDN,278830527.0,3500093638879.0,89.792,44.172,10.208,10.208,9859.904,0.785,758.021,2.719,404.573,84.01,237.398,2.02,0.04
Iran,1990,IRN,58380098.0,318478243281.0,97.469,1.02,2.531,2.531,13896.569,2.547,211.075,3.616,2.693,40.015,139.287,0.929,0.003
Iran,1991,IRN,59986931.0,376283104666.0,98.229,1.341,1.771,1.771,14673.675,2.339,223.042,3.718,3.843,49.617,139.787,0.961,0.003
Iran,1992,IRN,61184982.0,424984709524.0,97.369,1.069,2.631,2.631,15909.522,2.29,228.194,3.73,3.385,52.647,142.941,1.013,0.003
Iran,1993,IRN,61403548.0,419990120256.0,96.745,1.42,3.255,3.255,14669.319,2.145,236.993,3.86,4.133,60.69,146.528,1.042,0.003
Iran,1994,IRN,61520598.0,419488447798.0,98.099,1.272,1.901,1.901,16396.867,2.405,264.822,4.305,4.173,73.287,157.266,1.153,0.003
Iran,1995,IRN,62205571.0,437566117340.0,97.812,1.136,2.188,2.188,17007.227,2.418,270.875,4.355,3.909,81.575,156.607,1.152,0.003
Iran,1996,IRN,62881298.0,483475486274.0,97.87,1.093,2.13,2.13,18302.475,2.38,276.62,4.399,4.089,81.246,160.791,1.141,0.003
Iran,1997,IRN,63639637.0,512736336735.0,98.607,1.086,1.393,1.393,18638.291,2.313,269.263,4.231,4.195,90.915,143.211,1.104,0.004
Iran,1998,IRN,64519866.0,541099749969.0,98.315,1.215,1.685,1.685,19149.244,2.283,305.642,4.737,4.884,98.652,174.87,1.258,0.004
Iran,1999,IRN,65445389.0,563869043718.0,98.919,1.072,1.081,1.081,20346.25,2.361,374.452,5.722,4.976,114.287,227.718,1.508,0.004
Iran,2000,IRN,66418661.0,595554549032.0,99.24,1.086,0.76,0.76,21026.74,2.345,367.213,5.529,5.328,120.448,210.118,1.439,0.004
Iran,2001,IRN,67452005.0,636570203280.0,99.23,0.997,0.77,0.77,22121.531,2.344,389.912,5.781,4.14,127.655,227.456,1.518,0.004
Iran,2002,IRN,68011318.0,698059655739.0,98.644,0.867,1.356,1.356,23913.191,2.33,397.031,5.838,4.664,143.816,217.927,1.512,0.004
Iran,2003,IRN,68769343.0,779969698412.0,98.416,0.922,1.584,1.584,24083.326,2.123,410.967,5.976,5.188,158.468,210.79,1.486,0.005
Iran,2004,IRN,70256316.0,849441950372.0,98.226,0.873,1.774,1.774,26075.348,2.157,442.119,6.293,4.994,178.9,221.765,1.545,0.005
Iran,2005,IRN,71828455.0,908856025194.0,97.986,0.934,2.014,2.014,27012.971,2.135,466.795,6.499,6.086,200.161,222.5,1.577,0.005
Iran,2006,IRN,73392747.0,995245162302.0,97.647,0.825,2.353,2.353,28889.373,2.13,501.015,6.826,5.983,221.538,233.362,1.638,0.005
Iran,2007,IRN,74602648.0,1098784519617.0,97.861,0.809,2.139,2.139,30213.291,2.051,507.771,6.806,6.577,236.52,225.176,1.612,0.005
Iran,2008,IRN,75514201.0,1132365762681.0,99.133,0.618,0.867,0.867,30767.291,2.052,528.528,6.999,5.859,246.875,233.937,1.649,0.006
Iran,2009,IRN,76457831.0,1208128386676.0,99.233,0.389,0.767,0.767,31118.98,1.969,543.406,7.107,4.397,261.064,232.909,1.724,0.006
Iran,2010,IRN,77420851.0,1310507059384.0,98.894,0.544,1.106,1.106,31753.627,1.876,561.496,7.253,5.452,277.22,227.529,1.685,0.006
Iran,2011,IRN,78383602.0,1345049307937.0,98.88,0.538,1.109,1.12,32584.848,1.899,576.366,7.353,5.529,293.265,223.696,1.672,0.006
Iran,2012,IRN,79370583.0,1324570752684.0,98.57,0.414,1.284,1.43,32428.09,1.943,599.278,7.55,4.283,292.274,247.166,1.714,0.007
Iran,2013,IRN,80414689.0,1287095594893.0,98.169,0.332,1.423,1.831,33255.664,2.078,609.997,7.586,4.269,294.934,253.336,1.729,0.007
Iran,2014,IRN,81502045.0,1352737013920.0,98.279,0.379,1.349,1.721,34196.25,2.06,644.228,7.904,3.664,335.007,247.804,1.816,0.007
Iran,2015,IRN,82619365.0,1331012211481.0,98.449,0.46,1.23,1.551,33441.344,2.076,641.959,7.77,4.349,356.769,227.053,1.813,0.008
Iran,2016,IRN,83812230.0,1413723685657.0,98.098,0.362,1.344,1.902,34845.238,2.066,644.68,7.692,3.455,380.7,200.122,1.822,0.008
Iran,2017,IRN,85026761.0,1486668357750.0,97.962,0.397,1.462,2.038,35561.832,2.034,696.407,8.19,4.716,399.502,229.061,1.936,0.008
Iran,2018,IRN,86117999.0,1483607175221.0,98.587,0.508,0.864,1.413,36251.887,2.104,664.523,7.716,4.463,390.843,206.507,1.809,0.008
Iran,2019,IRN,87051649.0,1438754460224.0,96.877,0.575,2.641,3.123,37875.234,2.292,727.269,8.354,5.785,429.312,230.904,1.961,0.009
Iran,2020,IRN,87723448.0,1446203709942.0,97.74,0.626,1.802,2.26,39001.836,2.366,745.596,8.499,6.504,465.334,210.025,2.121,0.009
Iran,2021,IRN,88455490.0,1525523070071.0,98.602,0.601,1.14,1.398,38159.27,2.213,779.525,8.813,7.28,472.847,229.484,2.114,0.009
Iran,2022,IRN,89524247.0,1572209055082.0,98.425,0.617,1.112,1.575,38985.188,2.22,767.178,8.57,7.46,480.627,208.079,2.044,0.01
Iraq,1990,IRQ,17581208.0,71051759191.0,94.547,0.0,5.453,5.453,13520.282,3.345,49.683,2.826,0.004,3.69,33.21,0.219,0.001
Iraq,1991,IRQ,17767257.0,26538332738.0,96.018,0.0,3.982,3.982,8443.392,5.653,45.505,2.561,0.004,3.528,39.487,0.196,0.001
Iraq,1992,IRQ,18300849.0,36550621836.0,93.886,0.0,6.114,6.114,13007.975,6.513,59.02,3.225,0.0,4.356,53.597,0.262,0.001
Iraq,1993,IRQ,19201195.0,39244447591.0,94.57,0.0,5.43,5.43,16473.32,8.06,63.263,3.295,0.0,4.895,57.323,0.278,0.001
Iraq,1994,IRQ,20139818.0,39993906175.0,95.138,0.0,4.862,4.862,17777.477,8.952,76.573,3.802,0.0,6.086,64.098,0.333,0.001
Iraq,1995,IRQ,20825859.0,39049963235.0,94.436,0.0,5.564,5.564,17127.242,9.134,79.841,3.834,0.0,6.086,67.055,0.34,0.001
Iraq,1996,IRQ,21501321.0,47130675910.0,94.935,0.0,5.065,5.065,16607.871,7.577,74.823,3.48,0.0,6.221,62.328,0.309,0.001
Iraq,1997,IRQ,22176604.0,48594367863.0,95.651,0.0,4.349,4.349,19087.279,8.711,76.296,3.44,0.0,5.855,60.592,0.313,0.001
Iraq,1998,IRQ,22884402.0,59869187777.0,94.563,0.0,5.437,5.437,13884.171,5.307,80.984,3.539,0.0,5.514,64.263,0.333,0.001
Iraq,1999,IRQ,23636530.0,69697267568.0,95.675,0.0,4.325,4.325,9698.544,3.289,82.416,3.487,0.0,5.943,61.962,0.332,0.001
Iraq,2000,IRQ,24424060.0,83019213791.0,97.243,0.0,2.757,2.757,13208.813,3.886,83.722,3.428,0.0,5.888,61.68,0.328,0.001
Iraq,2001,IRQ,25197842.0,97219510326.0,97.158,0.0,2.842,2.842,14302.593,3.707,96.802,3.842,0.0,5.159,75.295,0.377,0.001
Iraq,2002,IRQ,26006558.0,112141846978.0,96.344,0.0,3.656,3.656,13171.254,3.055,97.09,3.733,0.0,4.298,77.658,0.37,0.001
Iraq,2003,IRQ,26802660.0,94480598969.0,95.726,0.0,4.274,4.274,11342.992,3.218,101.424,3.784,0.0,2.917,85.254,0.367,0.001
Iraq,2004,IRQ,27577876.0,155937247290.0,95.206,0.0,4.794,4.794,11821.411,2.091,113.016,4.098,0.0,1.869,95.488,0.395,0.001
Iraq,2005,IRQ,28407450.0,170895694120.0,95.721,0.0,4.279,4.279,10851.643,1.804,114.282,4.023,0.0,12.439,87.09,0.386,0.001
Iraq,2006,IRQ,28616518.0,190082841273.0,95.534,0.0,4.466,4.466,10470.602,1.576,98.838,3.454,0.0,11.959,71.602,0.323,0.001
Iraq,2007,IRQ,28391606.0,200529416438.0,95.971,0.0,4.029,4.029,10642.609,1.507,61.361,2.161,0.0,12.029,34.661,0.195,0.001
Iraq,2008,IRQ,28971042.0,231588128927.0,97.76,0.0,2.24,2.24,11938.793,1.494,94.335,3.256,0.0,15.25,62.786,0.294,0.001
Iraq,2009,IRQ,30058207.0,259745648872.0,97.809,0.0,2.191,2.191,11294.105,1.307,105.211,3.5,0.0,16.701,70.199,0.334,0.001
Iraq,2010,IRQ,31045367.0,297507194079.0,97.596,0.0,2.404,2.404,12635.254,1.319,113.983,3.672,0.0,14.817,78.472,0.342,0.001
Iraq,2011,IRQ,32161425.0,344220720679.0,97.823,0.0,2.177,2.177,12595.847,1.177,123.526,3.841,0.0,13.909,84.862,0.358,0.002
Iraq,2012,IRQ,33654843.0,392191319237.0,97.428,0.0,2.572,2.572,13112.636,1.125,134.04,3.983,0.0,13.153,92.913,0.383,0.002
Iraq,2013,IRQ,35281987.0,422107689937.0,97.544,0.0,2.456,2.456,13759.076,1.15,141.704,4.016,0.0,13.058,98.726,0.402,0.002
Iraq,2014,IRQ,36550058.0,425222855485.0,98.456,0.0,1.544,1.544,13055.939,1.122,137.513,3.762,0.0,12.633,94.733,0.388,0.002
Iraq,2015,IRQ,37560535.0,436010743372.0,98.6,0.0,1.4,1.4,12548.263,1.081,142.53,3.795,0.0,12.986,94.841,0.403,0.002
Iraq,2016,IRQ,38469628.0,502280002568.0,98.291,0.0,1.709,1.709,13119.015,1.005,153.132,3.981,0.0,17.613,97.272,0.433,0.002
Iraq,2017,IRQ,39337358.0,485207548291.0,99.066,0.0,0.934,0.934,15213.562,1.233,167.472,4.257,0.0,22.618,105.655,0.466,0.002
Iraq,2018,IRQ,40265629.0,508026800522.0,99.123,0.0,0.877,0.877,15464.542,1.226,186.156,4.623,0.0,28.77,114.291,0.507,0.002
Iraq,2019,IRQ,41192172.0,537548265143.0,98.018,0.0,1.982,1.982,16212.383,1.242,191.778,4.656,0.0,32.994,114.2,0.517,0.002
Iraq,2020,IRQ,42116602.0,453147782672.0,98.113,0.0,1.887,1.887,14121.946,1.313,172.098,4.086,0.0,35.105,93.022,0.489,0.002
Iraq,2021,IRQ,43071208.0,487935979007.0,98.516,0.0,1.484,1.484,14358.384,1.267,193.115,4.484,0.0,36.134,111.631,0.524,0.002
Iraq,2022,IRQ,44070556.0,527639326800.0,98.905,0.0,1.095,1.095,15429.901,1.289,217.644,4.939,0.006,36.059,134.835,0.58,0.002
Ireland,1990,IRL,3514015.0,66087470680.0,98.356,34.189,1.644,1.644,33547.477,1.784,32.945,9.375,14.659,4.414,12.305,0.145,0.001
Ireland,1991,IRL,3534258.0,67931954747.0,98.306,31.573,1.694,1.694,34649.891,1.803,33.675,9.528,14.367,4.547,13.358,0.145,0.001
Ireland,1992,IRL,3558417.0,71260987727.0,98.142,29.939,1.858,1.858,34571.199,1.726,33.496,9.413,13.765,4.517,13.929,0.149,0.001
Ireland,1993,IRL,3576118.0,73767381672.0,98.273,28.486,1.727,1.727,35129.172,1.703,33.717,9.428,13.196,5.221,13.895,0.148,0.001
Ireland,1994,IRL,3590162.0,78958775461.0,98.005,26.156,1.995,1.995,36470.648,1.658,34.839,9.704,12.557,5.152,15.681,0.152,0.001
Ireland,1995,IRL,3610695.0,87444502170.0,98.483,25.798,1.517,1.517,37006.93,1.528,35.853,9.93,12.668,5.527,15.981,0.152,0.001
Ireland,1996,IRL,3638507.0,96380321753.0,98.489,24.574,1.511,1.511,38762.234,1.463,37.469,10.298,13.074,6.178,16.437,0.155,0.001
Ireland,1997,IRL,3672287.0,108003078862.0,98.437,22.658,1.563,1.563,39683.773,1.349,38.805,10.567,12.21,6.592,18.112,0.159,0.001
